source,target,iteration
1,3,486
3,4,486
1,3,486
3,4,486
3,4,486
3,4,486
4,2,486
2,1,486
3,4,486
3,4,486
4,1,486
1,3,486
3,4,486
1,4,486
3,4,486
3,4,486
3,4,486
4,2,486
2,1,486
3,4,486
3,4,486
4,2,486
2,4,486
3,4,486
4,2,486
3,4,486
3,4,486
3,4,486
4,2,486
3,4,486
3,4,486
4,2,486
3,4,486
4,2,486
3,4,486
3,4,486
4,1,486
3,4,486
3,4,486
3,4,486
3,4,486
4,2,486
3,4,486
4,2,486
3,4,486
4,2,486
3,4,486
4,1,486
1,4,486
3,4,486
4,2,486
3,4,486
4,2,486
3,4,486
3,4,486
4,2,486
2,1,486
3,4,486
4,1,486
1,3,486
3,4,486
4,2,486
1,3,486
3,4,486
4,2,486
3,4,486
1,3,4867
3,1,4867
1,2,4867
3,4,4867
4,2,4867
3,4,4867
4,2,4867
3,4,4867
4,2,4867
3,4,4867
4,1,4867
1,2,4867
3,1,4867
1,2,4867
3,4,4867
4,2,4867
3,4,4867
3,4,4867
3,4,4867
3,4,4867
3,4,4867
4,2,4867
2,4,4867
3,4,4867
3,4,4867
3,1,4867
3,4,4867
4,3,4867
3,4,4867
3,4,4867
3,4,4867
3,4,4867
3,4,4867
3,4,4867
3,4,4867
3,1,4867
3,4,4867
4,3,4867
3,1,4867
1,2,4867
2,1,4867
1,3,4867
1,3,4867
3,4,4867
3,4,4867
3,4,4867
3,4,4867
3,4,4867
1,3,4867
3,4,4867
4,3,4867
3,4,4867
3,4,4867
3,1,4867
3,4,4867
3,4,4867
4,2,4867
3,4,4867
3,1,4867
1,2,4867
3,4,4867
4,2,4867
4,3,4867
3,4,4867
3,1,4867
1,3,4867
3,4,4867
3,4,4867
4,1,4867
1,2,4867
3,4,4867
4,2,4867
3,1,4867
3,1,4867
1,2,4867
3,4,4867
3,4,4867
4,1,4867
1,2,4867
2,1,4867
3,4,4867
3,4,4867
3,4,4867
4,3,4867
3,4,4867
4,2,4867
4,2,4867
3,4,4867
4,2,4867
3,4,4867
3,4,4867
3,4,4867
4,2,4867
3,4,4867
4,2,4867
3,4,4867
3,4,4867
4,3,4867
4,3,6691
4,2,6691
2,4,6691
4,3,6691
3,4,6691
4,3,6691
3,4,6691
4,3,6691
3,1,6691
1,4,6691
4,3,6691
3,2,6691
2,1,6691
1,4,6691
4,2,6691
4,2,6691
2,4,6691
4,2,6691
1,3,6691
3,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
1,2,6691
2,4,6691
4,2,6691
4,3,6691
3,4,6691
4,2,6691
2,3,6691
3,2,6691
2,3,6691
3,2,6691
2,4,6691
4,3,6691
3,2,6691
2,4,6691
4,3,6691
3,2,6691
3,2,6691
2,4,6691
4,2,6691
2,3,6691
3,4,6691
4,2,6691
3,2,6691
2,1,6691
1,4,6691
4,2,6691
2,1,6691
1,4,6691
4,3,6691
3,4,6691
4,2,6691
2,4,6691
2,3,6691
3,1,6691
1,4,6691
4,2,6691
2,3,6691
3,4,6691
4,2,6691
2,4,6691
4,3,6691
3,4,6691
4,2,6691
2,1,6691
1,3,6691
3,4,6691
2,3,6691
3,1,6691
1,2,6691
2,4,6691
4,2,6691
2,1,6691
1,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,1,6691
3,2,6691
2,4,6691
4,2,6691
2,1,6691
1,3,6691
3,2,6691
2,4,6691
4,2,6691
2,4,6691
4,3,6691
3,1,6691
1,3,6691
3,1,6691
1,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,3,6691
3,4,6691
2,1,6691
1,3,6691
3,4,6691
4,2,6691
2,3,6691
3,4,6691
4,2,6691
2,4,6691
1,4,6691
4,3,6691
3,2,6691
2,4,6691
4,3,6691
3,2,6691
2,3,6691
3,2,6691
2,1,6691
1,4,6691
4,2,6691
2,4,6691
4,3,6691
3,4,6691
2,3,6691
3,1,6691
1,4,6691
4,2,6691
2,4,6691
3,4,6691
4,2,6691
2,1,6691
1,4,6691
4,2,6691
2,3,6691
3,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,1,6691
1,2,6691
2,4,6691
4,3,6691
3,1,6691
1,4,6691
4,2,6691
2,1,6691
1,4,6691
4,2,6691
2,4,6691
4,2,6691
2,1,6691
1,3,6691
3,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,3,6691
3,2,6691
2,3,6691
3,1,6691
4,3,6691
4,3,6691
3,4,6691
4,2,6691
2,4,6691
4,3,6691
3,2,6691
2,4,6691
3,4,6691
4,3,6691
3,4,6691
4,2,6691
2,4,6691
4,3,6691
3,4,6691
3,4,6691
4,2,6691
2,1,6691
1,3,6691
3,2,6691
2,4,6691
4,3,6691
3,1,6691
1,4,6691
4,3,6691
3,1,6691
1,4,6691
4,3,6691
3,2,6691
2,3,6691
4,3,6691
3,2,6691
2,4,6691
4,3,6691
3,4,6691
4,3,6691
3,1,6691
1,4,6691
4,3,6691
3,4,6691
4,3,6691
3,4,6691
4,2,6691
2,4,6691
4,2,6691
4,3,6691
3,2,6691
2,1,6691
1,2,6691
3,4,6691
4,2,6691
2,4,6691
4,3,6691
3,4,6691
4,3,6691
3,2,6691
2,4,6691
4,2,6691
2,4,6691
4,3,6691
3,4,6691
4,2,6691
2,1,6691
1,4,6691
4,2,6691
4,3,6691
3,4,6691
4,3,6691
3,2,6691
2,3,6691
3,2,6691
2,1,6691
1,4,6691
3,1,6691
1,4,6691
4,2,6691
2,1,6691
1,4,6691
4,3,6691
3,4,6691
4,2,6691
2,4,6691
4,3,6691
3,2,6691
2,1,6691
4,3,6691
3,2,6691
2,3,6691
3,1,6691
1,3,6691
3,4,6691
4,2,6691
2,1,6691
1,3,6691
3,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
3,4,6691
4,3,6691
4,2,6691
2,1,6691
1,4,6691
1,2,6691
2,4,6691
4,2,6691
1,2,6691
2,4,6691
4,2,6691
4,3,6691
3,1,6691
1,4,6691
4,2,6691
2,1,6691
4,3,6691
3,1,6691
1,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
4,3,6691
3,2,6691
2,3,6691
3,4,6691
4,3,6691
3,4,6691
4,2,6691
2,4,6691
4,3,6691
3,1,6691
1,4,6691
4,3,6691
3,2,6691
2,4,6691
4,3,6691
3,1,6691
1,4,6691
4,2,6691
4,2,6691
2,3,6691
3,1,6691
1,4,6691
4,2,6691
2,4,6691
4,2,6691
2,3,6691
3,1,6691
1,2,6691
4,3,6691
3,4,6691
4,2,6691
2,3,6691
3,2,6691
2,4,6691
4,2,6691
2,4,6691
2,4,6691
4,2,6691
2,1,6691
1,3,6691
3,2,6691
2,3,6691
3,2,6691
2,1,6691
1,4,6691
4,2,6691
2,4,6691
4,2,6691
3,2,6691
2,4,6691
4,2,6691
2,4,6691
2,4,6691
4,2,6691
2,3,6691
3,2,6691
2,4,6691
4,3,6691
3,4,6691
4,2,6691
4,2,6691
2,1,6691
1,2,6691
2,3,6691
2,4,6691
4,2,6691
4,3,6691
3,2,6691
2,4,6691
4,2,6691
2,4,6691
4,2,6691
2,4,6691
4,3,6691
3,4,6691
4,3,6691
3,4,6691
3,1,6691
1,4,6691
4,2,6691
2,3,6691
3,1,6691
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,2,2702
4,2,2702
3,4,2702
4,3,2702
3,4,2702
4,2,2702
3,4,2702
4,3,2702
3,4,2702
4,2,2702
4,3,2702
3,1,2702
1,2,2702
4,3,2702
3,4,2702
4,2,2702
4,3,2702
3,1,2702
1,2,2702
2,1,2702
1,2,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,1,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,1,2702
4,3,2702
4,3,2702
3,4,2702
4,3,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
3,4,2702
4,3,2702
3,4,2702
3,4,2702
4,2,2702
2,1,2702
1,3,2702
3,4,2702
4,3,2702
3,4,2702
2,1,2702
1,3,2702
3,4,2702
2,1,2702
1,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
4,3,2702
4,3,2702
3,1,2702
1,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,1,2702
4,3,2702
3,4,2702
4,3,2702
3,1,2702
4,3,2702
3,4,2702
4,3,2702
4,3,2702
3,1,2702
1,2,2702
4,2,2702
4,2,2702
4,2,2702
4,3,2702
3,1,2702
1,3,2702
3,4,2702
4,3,2702
1,2,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
1,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,1,2702
1,2,2702
4,3,2702
3,1,2702
4,3,2702
3,4,2702
4,3,2702
3,1,2702
1,3,2702
3,4,2702
4,3,2702
3,1,2702
1,2,2702
2,1,2702
1,2,2702
4,3,2702
3,1,2702
1,2,2702
4,3,2702
3,1,2702
1,2,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,4,2702
4,3,2702
3,1,2702
1,3,2702
3,4,2702
3,4,2702
4,3,2702
3,1,2702
1,2,2702
2,1,2702
1,3,2702
3,1,2702
1,2,2702
4,2,2702
3,4,4950
4,2,4950
2,1,4950
1,3,4950
1,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,2,4950
4,2,4950
3,4,4950
4,2,4950
3,4,4950
4,2,4950
3,4,4950
4,2,4950
2,1,4950
1,2,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,2,4950
3,4,4950
4,2,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
3,4,4950
4,3,4950
3,4,4950
3,4,4950
4,2,4950
2,1,4950
3,4,4950
4,3,4950
4,3,4950
3,4,4950
4,3,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
3,4,4950
4,3,4950
3,4,4950
3,4,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,2,4950
2,1,4950
1,2,4950
2,1,4950
4,3,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
3,4,4950
4,3,4950
3,4,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
3,4,4950
4,2,4950
3,4,4950
4,3,4950
3,4,4950
4,2,4950
3,4,4950
4,2,4950
4,3,4950
3,4,4950
4,3,4950
4,3,4950
3,4,4950
4,3,4950
3,1,4950
4,2,4950
2,1,4950
4,3,4950
3,4,4950
3,4,4950
4,3,4950
3,4,4950
4,3,4950
3,4,4950
4,2,4950
2,1,4950
1,2,4950
3,4,4950
4,2,4950
2,1,4950
1,2,4950
3,4,4950
4,3,4950
3,4,4950
4,2,4950
2,1,4950
1,2,4950
4,3,4950
3,4,4950
3,4,4950
4,3,4950
3,4,4950
4,2,4950
2,1,4950
1,2,4950
2,1,4950
3,4,4950
4,2,4950
4,2,4950
3,4,4950
3,4,4950
3,4,4950
4,2,4950
3,4,4950
4,2,4950
2,4,4950
4,3,4950
3,4,4950
4,3,4950
2,1,4950
1,3,4950
3,4,4950
3,4,4950
4,2,4950
3,4,4950
4,2,4950
4,3,4950
3,4,4950
1,2,7593
2,3,7593
2,1,7593
1,2,7593
2,3,7593
3,2,7593
2,3,7593
3,4,7593
4,2,7593
4,2,7593
2,3,7593
3,1,7593
1,2,7593
2,3,7593
3,2,7593
3,4,7593
4,2,7593
2,3,7593
3,2,7593
2,3,7593
3,4,7593
4,2,7593
4,3,7593
3,4,7593
4,2,7593
3,2,7593
3,2,7593
2,3,7593
3,2,7593
2,3,7593
3,1,7593
1,2,7593
2,4,7593
2,4,7593
4,2,7593
2,3,7593
3,4,7593
3,4,7593
4,3,7593
3,1,7593
1,4,7593
2,4,7593
2,1,7593
1,2,7593
2,3,7593
3,2,7593
2,3,7593
3,4,7593
1,3,7593
3,1,7593
2,3,7593
3,1,7593
1,2,7593
2,3,7593
2,3,7593
3,4,7593
3,4,7593
3,2,7593
2,3,7593
3,4,7593
4,2,7593
2,4,7593
2,4,7593
4,3,7593
3,1,7593
1,3,7593
3,4,7593
2,3,7593
3,2,7593
2,4,7593
2,3,7593
3,1,7593
1,3,7593
3,4,7593
2,3,7593
2,3,7593
3,2,7593
2,3,7593
3,1,7593
1,2,7593
2,4,7593
4,1,7593
1,2,7593
2,4,7593
2,1,7593
1,3,7593
3,2,7593
2,3,7593
3,2,7593
2,3,7593
3,1,7593
1,3,7593
3,2,7593
2,3,7593
3,1,7593
1,2,7593
2,3,7593
2,3,7593
3,4,7593
2,3,7593
3,4,7593
3,2,7593
2,3,7593
3,1,7593
1,3,7593
3,4,7593
3,2,7593
2,3,7593
3,1,7593
1,2,7593
2,4,7593
3,2,7593
2,3,7593
3,4,7593
3,4,7593
4,2,7593
2,3,7593
1,4,7593
4,2,7593
2,3,7593
2,1,7593
1,4,7593
4,2,7593
2,3,7593
3,1,7593
1,2,7593
2,3,7593
3,2,7593
2,4,7593
3,4,7593
4,2,7593
2,3,7593
3,2,7593
2,1,7593
1,2,7593
2,4,7593
4,3,7593
3,1,7593
1,2,7593
2,3,7593
3,1,7593
1,4,7593
4,3,7593
3,2,7593
3,4,7593
4,2,7593
2,4,7593
2,3,7593
3,1,7593
1,2,7593
2,3,7593
3,2,7593
2,3,7593
3,1,7593
1,2,7593
2,3,7593
3,4,7593
3,2,7593
2,3,7593
3,1,7593
1,4,7593
4,3,7593
3,4,7593
4,3,7593
3,1,7593
1,3,7593
3,2,7593
3,2,7593
2,4,7593
4,3,7593
3,1,7593
1,2,7593
2,3,7593
3,1,7593
1,2,7593
4,3,7593
3,1,7593
1,3,7593
3,1,7593
1,2,7593
2,3,7593
3,2,7593
2,3,7593
3,1,7593
1,2,7593
2,4,7593
2,1,7593
1,4,7593
4,2,7593
2,3,7593
3,1,7593
1,2,7593
2,3,7593
3,1,7593
1,2,7593
2,4,7593
1,4,7593
4,1,7593
1,2,7593
2,4,7593
2,4,7593
4,2,7593
1,2,7593
4,2,7593
2,1,7593
1,4,7593
4,3,7593
3,2,7593
2,4,7593
1,4,7593
4,2,7593
2,3,7593
2,3,7593
3,4,7593
4,1,7593
1,2,7593
2,3,7593
3,4,7593
3,2,7593
2,3,7593
3,2,7593
2,3,7593
3,1,7593
1,2,7593
2,3,7593
3,1,7593
1,2,7593
2,3,7593
2,3,7593
3,2,7593
2,3,7593
3,4,3430
4,1,3430
1,3,3430
1,4,3430
4,3,3430
3,1,3430
1,2,3430
3,4,3430
4,3,3430
3,1,3430
1,2,3430
3,4,3430
4,1,3430
1,2,3430
2,1,3430
1,2,3430
3,2,3430
2,3,3430
3,4,3430
4,2,3430
3,4,3430
4,1,3430
1,4,3430
4,2,3430
2,3,3430
3,1,3430
1,2,3430
2,3,3430
3,2,3430
2,3,3430
3,2,3430
2,4,3430
4,1,3430
1,4,3430
4,2,3430
4,3,3430
3,1,3430
1,2,3430
2,4,3430
1,4,3430
4,2,3430
2,3,3430
3,4,3430
3,4,3430
4,1,3430
1,4,3430
4,3,3430
3,4,3430
4,2,3430
2,3,3430
3,4,3430
4,3,3430
3,4,3430
3,4,3430
4,1,3430
1,3,3430
3,1,3430
1,4,3430
4,1,3430
4,3,3430
4,3,3430
3,4,3430
4,3,3430
4,3,3430
3,2,3430
2,4,3430
4,1,3430
1,2,3430
2,4,3430
3,4,3430
4,1,3430
1,4,3430
4,2,3430
2,4,3430
4,1,3430
1,3,3430
3,2,3430
2,4,3430
4,1,3430
1,2,3430
2,4,3430
4,1,3430
1,2,3430
2,4,3430
4,2,3430
2,1,3430
1,4,3430
4,1,3430
1,4,3430
4,1,3430
1,4,3430
4,2,3430
2,1,3430
1,3,3430
3,4,3430
4,2,3430
2,3,3430
3,4,3430
4,2,3430
2,3,3430
3,4,3430
4,3,3430
3,4,3430
3,2,3430
2,3,3430
3,4,3430
1,3,3430
3,4,3430
4,1,3430
1,3,3430
3,4,3430
4,2,3430
2,4,3430
4,2,3430
2,3,3430
2,3,3430
3,4,3430
4,3,3430
3,4,3430
4,2,3430
2,3,3430
3,4,3430
2,3,3430
3,1,3430
1,2,3430
2,3,3430
3,4,3430
4,1,3430
1,4,3430
3,2,3430
2,4,3430
1,4,3430
4,2,3430
2,4,3430
4,3,3430
3,1,3430
1,2,3430
2,1,3430
1,4,3430
4,1,3430
1,2,3430
2,4,3430
4,2,3430
2,3,3430
3,4,3430
3,2,3430
2,4,3430
4,3,3430
2,4,3430
4,1,3430
1,2,3430
2,3,3430
3,1,3430
1,4,3430
4,1,3430
1,2,3430
2,4,3430
3,4,3430
4,3,3430
3,4,3430
4,2,3430
3,1,3430
1,3,3430
3,4,3430
4,2,3430
2,3,3430
3,4,3430
4,2,3430
2,1,3430
1,2,3430
2,3,3430
3,2,3430
4,2,3430
2,3,3430
3,2,3430
2,4,3430
1,2,3430
2,3,3430
3,4,3430
4,1,3430
1,2,3430
3,1,3430
1,4,3430
3,2,3430
2,4,3430
4,2,3430
2,3,3430
3,1,3430
1,4,3430
3,1,3430
1,4,3430
1,3,3430
3,4,3430
4,2,3430
3,2,3430
2,4,3430
4,2,3430
3,4,3430
4,2,3430
2,3,3430
3,2,3430
2,1,3430
2,4,3430
4,1,3430
1,2,3430
2,3,3430
3,4,3430
3,2,3430
2,4,3430
4,1,3430
2,3,3430
3,1,3430
1,4,3430
2,4,3430
4,1,3430
1,3,3430
3,4,3430
4,1,3430
1,4,3430
4,1,3430
1,2,3430
3,2,3430
4,3,3430
3,4,3430
4,1,3430
1,4,3430
4,3,3430
3,2,3430
2,4,3430
4,1,3430
1,3,3430
3,4,3430
3,4,3430
4,2,3430
2,4,3430
4,1,3430
1,4,3430
4,3,3430
3,4,3430
4,2,3430
3,4,3430
3,4,3430
4,2,3430
3,2,3430
2,3,3430
2,3,3430
3,2,3430
3,1,3430
1,4,3430
4,1,3430
1,3,3430
3,2,3430
2,4,3430
3,1,3430
3,1,2327
1,3,2327
1,3,2327
3,1,2327
1,3,2327
3,4,2327
4,3,2327
3,4,2327
4,2,2327
3,4,2327
4,2,2327
3,4,2327
4,2,2327
3,4,2327
4,2,2327
3,4,2327
4,2,2327
4,2,2327
2,1,2327
1,2,2327
4,2,2327
3,1,2327
1,3,2327
3,4,2327
4,2,2327
2,1,2327
1,2,2327
2,1,2327
1,4,2327
4,3,2327
3,4,2327
1,2,2327
2,1,2327
1,3,2327
3,4,2327
1,3,2327
3,4,2327
1,3,2327
3,4,2327
3,4,2327
4,2,2327
2,1,2327
3,1,2327
1,3,2327
1,3,2327
3,4,2327
3,1,2327
1,3,2327
3,4,2327
4,3,2327
3,4,2327
4,2,2327
2,1,2327
1,3,2327
3,4,2327
4,3,2327
3,4,2327
3,1,2327
1,3,2327
3,4,2327
1,3,2327
3,1,2327
1,3,2327
3,4,2327
3,4,2327
4,3,2327
3,4,2327
3,4,2327
3,1,2327
1,2,2327
2,1,2327
1,3,2327
3,4,2327
1,3,2327
3,4,2327
4,3,2327
3,4,2327
4,3,2327
3,1,2327
1,3,2327
3,1,2327
1,3,2327
3,4,2327
4,2,2327
2,1,2327
1,2,2327
2,1,2327
1,3,2327
3,1,2327
1,3,2327
1,3,2327
3,4,2327
4,2,2327
2,1,2327
1,3,2327
3,4,2327
4,3,2327
3,4,2327
3,4,2327
3,4,2327
4,3,2327
3,4,2327
4,2,2327
2,1,2327
1,3,2327
4,2,2327
2,1,2327
1,3,2327
3,4,2327
3,4,2327
4,3,2327
3,1,2327
1,4,2327
4,2,2327
2,4,2327
1,2,2327
2,1,2327
1,3,2327
3,1,2327
1,3,2327
3,4,2327
4,3,2327
1,3,2327
3,4,2327
4,2,2327
2,1,2327
4,2,2327
2,1,2327
1,2,2327
2,1,2327
1,2,2327
2,1,2327
1,3,2327
3,4,2327
4,2,2327
1,3,2327
3,4,2327
1,3,2327
3,4,2327
4,3,2327
3,1,2327
1,3,2327
3,4,2327
4,3,2327
3,4,2327
1,3,2327
3,4,2327
4,2,2327
2,1,2327
1,2,2327
1,3,2327
3,4,2327
4,2,2327
3,4,2327
4,2,2327
2,1,2327
1,3,2327
3,4,2327
4,2,2327
2,1,2327
2,1,2327
1,3,2327
3,4,2327
4,3,2327
3,1,2327
1,3,2327
3,4,2327
3,4,2327
1,2,2327
1,2,2327
1,3,2327
3,4,2327
4,2,2327
2,1,2327
1,3,2327
3,4,2327
3,4,2327
1,3,2327
3,1,2327
1,3,2327
3,1,2327
1,3,2327
3,1,2327
1,3,2327
3,1,2327
1,4,2327
4,2,2327
3,4,2327
3,4,2327
4,2,2327
3,4,2327
4,3,2327
3,1,2327
1,3,2327
3,1,2327
1,2,2327
3,4,2327
3,4,2327
4,3,2327
3,1,2327
1,3,2327
3,4,2327
4,2,2327
2,1,2327
1,3,2327
3,4,2327
4,2,2327
1,3,2327
3,4,2327
4,3,2327
3,4,2327
4,2,2327
3,1,2327
1,3,2327
3,1,2327
1,3,2327
3,1,2327
1,2,2327
3,4,2327
3,4,6897
4,3,6897
3,4,6897
4,2,6897
3,4,6897
4,2,6897
3,1,6897
1,2,6897
1,2,6897
3,4,6897
4,2,6897
3,4,6897
4,2,6897
3,1,6897
1,2,6897
3,4,6897
3,4,6897
3,4,6897
4,3,6897
3,4,6897
3,4,6897
3,4,6897
3,4,6897
4,3,6897
3,4,6897
4,1,6897
3,4,6897
4,3,6897
3,4,6897
3,4,6897
3,4,6897
3,4,6897
3,4,6897
3,4,6897
4,3,6897
3,4,6897
3,4,6897
3,4,6897
4,3,6897
3,4,6897
3,4,6897
4,1,6897
1,3,6897
3,4,6897
3,4,6897
4,1,6897
4,3,6897
3,4,6897
4,1,6897
1,3,6897
3,4,6897
3,4,6897
3,4,6897
3,1,6897
1,3,6897
3,4,6897
3,4,6897
3,1,6897
1,3,6897
3,4,6897
3,4,6897
4,3,6897
3,4,6897
4,1,6897
1,2,6897
3,4,6897
4,2,6897
3,4,6897
4,3,6897
3,1,6897
1,2,6897
3,4,6897
4,1,6897
1,2,6897
4,3,6897
3,1,6897
1,2,6897
3,4,6897
4,3,6897
3,4,6897
3,4,6897
4,1,6897
3,4,6897
3,4,6897
3,4,6897
4,3,6897
1,3,6897
3,4,6897
4,2,6897
3,4,6897
3,4,6897
3,4,6897
3,4,6897
4,1,6897
1,3,6897
3,4,6897
4,2,6897
3,1,6897
1,2,6897
3,4,6897
4,1,6897
3,4,6897
4,2,6897
3,1,6897
1,3,6897
1,3,6897
3,4,6897
3,4,6897
4,2,6897
2,4,6897
4,1,6897
3,4,6897
3,4,6897
4,2,6897
3,4,6897
4,2,6897
3,4,6897
3,4,6897
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
2,1,4106
1,2,4106
2,4,4106
4,3,4106
3,1,4106
1,2,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
2,1,4106
1,2,4106
2,1,4106
1,2,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
2,1,4106
1,2,4106
2,1,4106
1,2,4106
4,2,4106
4,3,4106
3,1,4106
1,2,4106
2,1,4106
1,2,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
1,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
2,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
2,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
3,4,4106
4,3,4106
3,2,4106
2,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
2,1,4106
2,1,4106
1,2,4106
2,1,4106
1,2,4106
2,1,4106
1,2,4106
2,1,4106
1,2,4106
2,4,4106
4,3,4106
3,4,4106
4,3,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
2,1,4106
4,3,4106
4,3,4106
3,2,4106
2,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
2,1,4106
1,2,4106
2,4,4106
4,3,4106
3,4,4106
4,3,4106
3,2,4106
2,1,4106
1,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,3,4106
3,2,4106
2,1,4106
1,3,4106
3,1,4106
1,3,4106
4,3,4106
3,2,4106
2,4,4106
4,3,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
2,1,4106
1,2,4106
2,1,4106
1,2,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
3,1,4106
1,2,4106
2,1,4106
1,2,4106
2,1,4106
4,3,4106
3,2,4106
2,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,2,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
4,3,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
3,4,4106
4,3,4106
3,2,4106
2,1,4106
1,2,4106
4,3,4106
3,4,4106
4,3,4106
3,2,4106
2,1,4106
1,2,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
3,1,4106
1,3,4106
4,3,4106
3,4,4106
